"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance","neglog10padj"
33.4751177587792,3.0934222996286,0.480870047319701,6.43296939967645,1.25134851052082e-10,4.21426370598735e-08,"ENSG00000163735","Upregulated",7.3752782920616
65.3321032004528,2.17582110166057,0.338544672643556,6.4269837261667,1.30160749720732e-10,4.28823078699499e-08,"ENSG00000243649","Upregulated",7.36772184952302
1033.39796620544,0.895105144508003,0.140386985706684,6.37598378512221,1.81792160343425e-10,5.86183019149916e-08,"ENSG00000100906","Not significant",7.23196676658047
1183.89197404169,1.03568220003672,0.162712193221618,6.36511732483438,1.95140513913861e-10,6.16115518409283e-08,"ENSG00000115008","Upregulated",7.2103378522768
562.194689857512,0.979934773501971,0.158443684332501,6.18475124224917,6.22004756101467e-10,1.92377185279954e-07,"ENSG00000172331","Not significant",6.71584643382903
8362.37595372038,-0.846578191980122,0.140005140111751,-6.04676507808494,1.47782996743885e-09,4.47930263130716e-07,"ENSG00000171346","Not significant",6.34878959469602
77.3606936237694,1.71756430717556,0.288393452850424,5.95562863927557,2.59074020216187e-09,7.69856230662021e-07,"ENSG00000163218","Upregulated",6.11359037100921
292.061946769441,1.05823310115011,0.17780064264647,5.95179570444098,2.6521630599695e-09,7.72952522573803e-07,"ENSG00000185022","Upregulated",6.11184718113659
799.111081570294,0.816764768990664,0.142024359305872,5.75087803939064,8.87811452434745e-09,2.50519561680966e-06,"ENSG00000144802","Not significant",5.60115835682904
430.604468798774,1.12366874515498,0.195422015646544,5.7499598570682,8.92646409156856e-09,2.50519561680966e-06,"ENSG00000025708","Upregulated",5.60115835682904
922.400820148984,0.789207003338258,0.13897824570418,5.67863696465209,1.35772293805415e-08,3.7411438411292e-06,"ENSG00000169242","Not significant",5.42699559353723
27.1835238248579,2.90807759563728,0.514815521324891,5.64877606672244,1.61594187404468e-08,4.37314269663341e-06,"ENSG00000164400","Upregulated",5.35920635129695
913.297779405016,0.922229301342535,0.168524248196948,5.47238341787325,4.4402285834993e-08,1.16100737562057e-05,"ENSG00000115919","Not significant",4.93516502127681
76.2288327635552,-2.28184589190923,0.416984161742432,-5.47226034287295,4.44331427159309e-08,1.16100737562057e-05,"ENSG00000244242","Downregulated",4.93516502127681
44.7672168307398,2.34839135514757,0.430765307042386,5.45167244612041,4.9898302068702e-08,1.28170977601895e-05,"ENSG00000196136","Upregulated",4.8922103031656
381.94685834899,-0.960618220560582,0.176573079940352,-5.44034357267308,5.3177915232614e-08,1.34318550891711e-05,"ENSG00000137970","Not significant",4.8718640022715
31.4378232371279,2.55310491176297,0.470796794898625,5.42294454725998,5.86251837456345e-08,1.45649944207392e-05,"ENSG00000126709","Upregulated",4.83668967739695
1395.73472296964,0.871313948509546,0.161523119536821,5.39436057827572,6.87679989340209e-08,1.67219861978269e-05,"ENSG00000163207","Not significant",4.77671213936556
1204.39253791024,0.695948916973704,0.129060528749178,5.39242263857637,6.9514030383576e-08,1.67219861978269e-05,"ENSG00000021355","Not significant",4.77671213936556
80.553202410399,1.48624525537119,0.280479697103623,5.29894060325551,1.16476514030662e-07,2.75812745333544e-05,"ENSG00000231574","Upregulated",4.5593856689066
3547.15791868151,0.895031022421771,0.170277242616347,5.25631616221537,1.46969545713296e-07,3.42665148505385e-05,"ENSG00000148346","Not significant",4.46513006417673
1898.85465430683,-0.633687105570165,0.123068065924523,-5.14907828289753,2.61769619971769e-07,6.01078574344267e-05,"ENSG00000161970","Not significant",4.22106875233399
142.669099942534,1.19799036556242,0.233588984097152,5.12862526541134,2.91865661981536e-07,6.60182702586593e-05,"ENSG00000181333","Upregulated",4.18033585878427
303.491100054767,0.929981021100917,0.181491570481799,5.12410035701454,2.98961726013923e-07,6.66288964373677e-05,"ENSG00000163082","Not significant",4.17633737981502
985.230823072494,-0.686825310709076,0.134399791388898,-5.11031530340464,3.21621596881928e-07,6.97639493868902e-05,"ENSG00000115112","Not significant",4.15636894165945
38.7235091604154,2.24520866674187,0.439379331040688,5.10995513016964,3.22235332041063e-07,6.97639493868902e-05,"ENSG00000140379","Upregulated",4.15636894165945
559.464724494841,-0.819405363039252,0.16113600672683,-5.08517853758392,3.67280410407085e-07,7.83962622495687e-05,"ENSG00000101825","Not significant",4.10570464296714
2082.76933938824,0.660630894885,0.130647272667562,5.05659920330681,4.26798900024207e-07,8.98352406925952e-05,"ENSG00000041982","Not significant",4.04655326426768
156.41976183762,1.06996292980689,0.220946169841388,4.84264076890308,1.28124803900478e-06,0.000265990603165992,"ENSG00000100311","Upregulated",3.57513370571947
5210.62870312326,0.551284178555063,0.114527167618596,4.81356685944574,1.48259967405302e-06,0.000303632406219913,"ENSG00000122861","Not significant",3.51765187872049
564.23220243754,0.752314239141285,0.157000681240159,4.79178964829136,1.65300162094259e-06,0.000334016527538465,"ENSG00000092295","Not significant",3.47623204324482
749.889052443273,0.943020436861143,0.197176490927243,4.78262105399325,1.73024123154034e-06,0.00034502376136834,"ENSG00000091073","Not significant",3.46215099456209
1641.88034943224,-0.68227573374728,0.1431312289281,-4.76678457145094,1.87189272913271e-06,0.000368422523506574,"ENSG00000136235","Not significant",3.43365382707561
2020.1676733462,0.715220661533674,0.151377962089196,4.72473437786305,2.30416330331999e-06,0.000447687113613006,"ENSG00000198959","Not significant",3.34902540632531
1267.30982307152,-0.595719257012095,0.127222894651599,-4.68248469462574,2.83418355414374e-06,0.000543696857760106,"ENSG00000169715","Not significant",3.26464317695119
1841.6697435128,0.543334321456009,0.116163877709879,4.67730874836148,2.90664452256447e-06,0.000550627471743307,"ENSG00000197632","Not significant",3.25914212471004
651.595295292899,0.72812641719532,0.155956820100828,4.66876932169158,3.03009369053133e-06,0.000566926788642003,"ENSG00000149557","Not significant",3.24647302107478
11.0830557307186,4.62082866712739,0.994733481776501,4.64529318835737,3.39593822194743e-06,0.000621012849866247,"ENSG00000253522","Upregulated",3.20689941340109
306.49446107501,-0.927253393425309,0.199624924660628,-4.64497805072029,3.40112613255681e-06,0.000621012849866247,"ENSG00000178726","Not significant",3.20689941340109
375.448959412563,0.776462256505624,0.168572733927217,4.60609636218436,4.10298314705306e-06,0.000740246542780824,"ENSG00000136048","Not significant",3.13062361224629
584.79815791798,0.65290736197385,0.142793190747794,4.57239843549007,4.82172957789211e-06,0.000859686020623,"ENSG00000111859","Not significant",3.06566013527832
42.533050968302,2.2135898989376,0.485500629604654,4.55939655678746,5.13008185600813e-06,0.000904027796834922,"ENSG00000183486","Upregulated",3.04381821573434
503.067330956268,-0.715215228792857,0.157575206816494,-4.53888173934474,5.65533402410291e-06,0.000985133185462983,"ENSG00000157514","Not significant",3.00650505092218
482.235354646428,0.729152080536258,0.161767568592152,4.50740582232893,6.56250432017346e-06,0.00113016764741169,"ENSG00000159167","Not significant",2.94685712913128
8336.08617581133,0.68073479877973,0.151174882135544,4.50296232524514,6.70127669631116e-06,0.00114109941946737,"ENSG00000160213","Not significant",2.94267651557733
253.334012979532,0.831205172360758,0.184763143035898,4.4987607306467,6.83507323032435e-06,0.00115095038672851,"ENSG00000059378","Not significant",2.93894339681715
292.705385951732,0.781802470562779,0.174189621236795,4.48822647992323,7.18185562272138e-06,0.00119605518639937,"ENSG00000188313","Not significant",2.92224878138792
33.5735365176921,1.98040856928347,0.4421166970989,4.4793797254856,7.48602570755003e-06,0.00123315999562957,"ENSG00000112299","Upregulated",2.9089805724625
1170.97491992222,0.621194669412099,0.138800329503214,4.47545529348123,7.62486530333128e-06,0.00124252509324716,"ENSG00000124107","Not significant",2.9056948317707
44.0989786084577,1.78220361323131,0.398532117067098,4.47191966947862,7.75205492703245e-06,0.00124981268531039,"ENSG00000124102","Upregulated",2.90315507165745
373.733184237246,-1.02364199563686,0.231195754565288,-4.4275985844186,9.52880244427735e-06,0.0015200947478213,"ENSG00000136149","Downregulated",2.81812934154632
586.607858119762,0.646397921627387,0.146283761316985,4.41879478492964,9.92528343247024e-06,0.00155069763318646,"ENSG00000138496","Not significant",2.80947287597126
325.073181610738,-0.799309854367548,0.180808097483361,-4.42076359130489,9.83527299629086e-06,0.00155069763318646,"ENSG00000185585","Not significant",2.80947287597126
455.090185319957,0.721539984272555,0.163399416012273,4.41580515941599,1.00634700000075e-05,0.00155433175612757,"ENSG00000158125","Not significant",2.80845627995064
39.7887317128241,1.74706935850764,0.395813073367287,4.4138748213768,1.01536683508168e-05,0.00155433175612757,"ENSG00000185885","Upregulated",2.80845627995064
400.631747625575,0.680937938208072,0.155859271893406,4.36892800752832,1.24857915111885e-05,0.0018901497366104,"ENSG00000169252","Not significant",2.72350378989673
555.673201502834,-0.779985018266793,0.17860915016507,-4.36699361452608,1.25968408708446e-05,0.0018901497366104,"ENSG00000178573","Not significant",2.72350378989673
347.425846762123,0.709027112883869,0.162447856364466,4.36464431573109,1.27329766330039e-05,0.00189184569483503,"ENSG00000104140","Not significant",2.72311428897785
3293.82592390498,0.519816195699519,0.119304276203713,4.35706256506621,1.31819596778271e-05,0.00193953979531524,"ENSG00000161638","Not significant",2.71230130515466
64.7026978645704,-2.10563848734883,0.484005951119172,-4.35043925075702,1.3586509312737e-05,0.00197984181379354,"ENSG00000210144","Downregulated",2.70336950778947
715.425115167523,0.612350739771063,0.141173041825017,4.3375897540698,1.44053714883426e-05,0.00207917528481745,"ENSG00000109320","Not significant",2.68210889594029
1040.84772882731,0.558626056771783,0.129338123444967,4.31911366805532,1.56657084809713e-05,0.00221882067316935,"ENSG00000130707","Not significant",2.65387779637102
589.754292180186,0.917653438591462,0.212407847516024,4.32024263379552,1.55857735917292e-05,0.00221882067316935,"ENSG00000142089","Not significant",2.65387779637102
239.560802051483,0.849825012843772,0.199255083055972,4.26501045699824,1.9989283955475e-05,0.00278557256264353,"ENSG00000263528","Not significant",2.55508552392318
1493.42015362807,0.597001558693701,0.139993245283983,4.26450260141235,2.0034801011425e-05,0.00278557256264353,"ENSG00000146674","Not significant",2.55508552392318
12.0222034965838,3.35856892832328,0.788518501120058,4.25934067945467,2.05030776405127e-05,0.0028247649240179,"ENSG00000148965","Upregulated",2.54901768818075
459.029935377904,-0.94243460228004,0.221861345275951,-4.24785399686385,2.15827969050555e-05,0.00294673231618123,"ENSG00000215030","Not significant",2.53065931406033
444.500552458739,0.731560546293085,0.172454028229573,4.242061225263,2.21476249312309e-05,0.00299685049850718,"ENSG00000011422","Not significant",2.52333492181673
996.633891217205,0.58452149723511,0.13792511384737,4.23796276783899,2.25557162162708e-05,0.0030250608783857,"ENSG00000179593","Not significant",2.51926588088558
131.713047054566,1.0613183275257,0.251186438406062,4.22522145009278,2.38705923566196e-05,0.00317332304530325,"ENSG00000151651","Upregulated",2.4984857143316
483.263079639131,0.649521041342778,0.154802206787845,4.1958125457019,2.71895058595554e-05,0.00358310401131794,"ENSG00000229644","Not significant",2.44574058483255
2057.28753830122,-0.509588423859716,0.122409466982866,-4.16298213218301,3.14117956753947e-05,0.0041038427884535,"ENSG00000128510","Not significant",2.38680928469324
1371.25793798212,0.630814647575968,0.153089512991529,4.12056080948453,3.77951292966844e-05,0.0048955998674466,"ENSG00000167553","Not significant",2.31019408564627
3004.32263167518,-0.475081274493607,0.115617587726992,-4.10907443956896,3.9724802324279e-05,0.00510194389173262,"ENSG00000137975","Not significant",2.29226432182284
1759.88623720331,0.50274913069492,0.12278662774127,4.0944941639271,4.2309107015022e-05,0.0053881892169131,"ENSG00000165474","Not significant",2.26855716157223
32.2980988014249,1.92651761742379,0.470858611042985,4.09149917245097,4.28593476031052e-05,0.00541277844104216,"ENSG00000181577","Upregulated",2.26657974933644
529.58216230057,0.598939176496305,0.14654895360292,4.08695634988397,4.37069311480526e-05,0.00547420282271683,"ENSG00000144810","Not significant",2.26167911573939
90.392046647749,1.16144251167471,0.285542024110836,4.06750115080745,4.75199739667498e-05,0.005902993487427,"ENSG00000104856","Upregulated",2.22892769592095
908.083043557039,0.596653637113463,0.146781039804801,4.06492308479986,4.80483047241883e-05,0.00592009803329328,"ENSG00000115694","Not significant",2.22767110155988
2299.12364808448,0.473230019961367,0.116672959416634,4.05603853992838,4.99120273244642e-05,0.00610013527501819,"ENSG00000112715","Not significant",2.21466053408062
932.345126637345,0.58986200178844,0.145920442937024,4.04235342160393,5.29173922717983e-05,0.00641570463903283,"ENSG00000120875","Not significant",2.19275563795813
77.583779504179,1.41980289261656,0.353309796886104,4.01857776130181,5.85504865290267e-05,0.00704232240751904,"ENSG00000144199","Upregulated",2.15228409619267
138.917068780836,1.15484804955053,0.287539448818988,4.01631168973105,5.91160593896598e-05,0.00705436126023854,"ENSG00000130589","Upregulated",2.1515423034847
314.436958816738,-0.748349078801855,0.187192093104819,-3.99776008905895,6.39447125872843e-05,0.00757095405672104,"ENSG00000142619","Not significant",2.12084938926326
197.124414624682,-1.04337937417514,0.262615131432716,-3.97303601084565,7.09623159102489e-05,0.00820941906580017,"ENSG00000220842","Downregulated",2.08568757435972
64.6642947875993,1.30252394097447,0.3277980842213,3.97355568464861,7.08075946064314e-05,0.00820941906580017,"ENSG00000111012","Upregulated",2.08568757435972
5221.16098758489,0.471398795977383,0.118609690227536,3.97437001203754,7.05657884356868e-05,0.00820941906580017,"ENSG00000184254","Not significant",2.08568757435972
408.001884163487,0.863458718397855,0.219155890369267,3.93992932128344,8.15056185707441e-05,0.00921804215999722,"ENSG00000226415","Not significant",2.03536130990077
693.839837985115,0.583630367454071,0.148107477525932,3.94058677659866,8.12825399559768e-05,0.00921804215999722,"ENSG00000177494","Not significant",2.03536130990077
218.549202556521,0.802207849493618,0.203584028022555,3.94042625684144,8.13369519806246e-05,0.00921804215999722,"ENSG00000170477","Not significant",2.03536130990077
1212.65647153214,0.506132706889705,0.12880206775515,3.92953867675363,8.51089870232419e-05,0.00955427183953504,"ENSG00000115415","Not significant",2.01980240626697
67.6661142261608,-1.43102827627153,0.366873049260649,-3.90060888679463,9.5951057672063e-05,0.0106921932280891,"ENSG00000185432","Downregulated",1.97093320132454
3685.44357682083,-0.4560593589363,0.117988198623195,-3.86529639623334,0.000110954374873063,0.0122738215416151,"ENSG00000150687","Not significant",1.91102019554249
460.793342846886,0.616141903815638,0.15960442863161,3.86043112398705,0.000113187142974418,0.0124300808099805,"ENSG00000163993","Not significant",1.90552604792999
300.465971350148,0.923310477221264,0.239371566456738,3.85722703363824,0.000114680635219099,0.012439050108735,"ENSG00000244716","Not significant",1.90521278269067
92.1769071013188,1.20147981818856,0.311613685171111,3.85567090074626,0.000115412667867777,0.012439050108735,"ENSG00000137462","Upregulated",1.90521278269067
273.658982680943,-0.94638336606856,0.245495245653648,-3.85499671714109,0.000115731182139995,0.012439050108735,"ENSG00000212664","Not significant",1.90521278269067
36.719179347651,1.68567018365718,0.43753595439119,3.85264380387369,0.000116849310376783,0.0124707837940856,"ENSG00000185507","Upregulated",1.90410625007005
1703.29374530828,0.486860308485707,0.12652111075217,3.8480559140788,0.000119058883216911,0.0126177438821838,"ENSG00000087074","Not significant",1.89901829224809
182.544360416541,0.775227075498767,0.201749723516828,3.84251865125409,0.000121778156582137,0.0128163052986269,"ENSG00000137965","Not significant",1.8922371557597
2982.52324411619,0.554950731359564,0.145286706233387,3.81969380232282,0.000133617440481607,0.0139653262793017,"ENSG00000167772","Not significant",1.85494891319284
656.722560401294,-0.583351506218084,0.152935138634591,-3.81437197119159,0.000136529694482352,0.0141719693142469,"ENSG00000143507","Not significant",1.8485697966908
6462.70241727828,0.410811252839998,0.108639378027955,3.78142125164127,0.000155935550521808,0.0160190468982664,"ENSG00000143321","Not significant",1.79536332714924
4539.02209599802,-0.429062773934162,0.113490044831005,-3.78062035813861,0.000156438069346316,0.0160190468982664,"ENSG00000156535","Not significant",1.79536332714924
53.1254865550472,1.27114250044701,0.336559487151361,3.77687317985287,0.000158809542207999,0.0161451357304095,"ENSG00000107968","Upregulated",1.79195829956475
48.5076736291605,1.4219214236833,0.376635642899463,3.77532357993761,0.00015980008971042,0.0161451357304095,"ENSG00000126561","Upregulated",1.79195829956475
762.966515449269,0.516436387294381,0.13706884724121,3.76771525907393,0.000164748463302827,0.0164546883809284,"ENSG00000147454","Not significant",1.78371033796546
37.5719710944373,1.56577111999633,0.415623705742018,3.767280591469,0.000165035475678068,0.0164546883809284,"ENSG00000172602","Upregulated",1.78371033796546
1440.03494499005,0.54058588216097,0.143654554518261,3.76309601859684,0.000167822729146537,0.0166232252301684,"ENSG00000085117","Not significant",1.77928471077004
1068.89128424991,0.621711316564324,0.165728575310728,3.75138273770026,0.000175861999724155,0.0173064195183089,"ENSG00000183963","Not significant",1.76179277292664
1407.24260161691,-0.522301291031606,0.139296039408921,-3.74957747002646,0.000177132771066634,0.0173190138420312,"ENSG00000125534","Not significant",1.76147684067648
809.956588121877,0.541534909345042,0.14471529622328,3.74207097299177,0.000182509950073486,0.0177303736754082,"ENSG00000175592","Not significant",1.75128211135579
18.3848731891312,2.13185621331058,0.570958915596932,3.73381718907349,0.000188599410778441,0.0182052488557151,"ENSG00000179826","Upregulated",1.73980338012333
752.271350800415,0.501698503218967,0.134436762628313,3.73185498825234,0.00019007491544799,0.0182315528076854,"ENSG00000100647","Not significant",1.73917634028141
903.450518993168,-0.692700850246532,0.186513851214502,-3.7139378428784,0.0002040589343194,0.0194497682365441,"ENSG00000197641","Not significant",1.71108556936088
300.289799245381,-0.85112632593722,0.230593906996627,-3.69101827980941,0.000223358083123279,0.0211561984358331,"ENSG00000294512","Not significant",1.67456236814279
575.175508123726,0.6459370558453,0.1759764872854,3.670587280207,0.000241993817575775,0.022778983263111,"ENSG00000110047","Not significant",1.64246566450077
154.999122459185,0.812428069491352,0.221452460145848,3.66863420237594,0.000243849682612652,0.0228119872839182,"ENSG00000101347","Not significant",1.64183687917556
6.68405408360985,4.30684612716998,1.18700835396315,3.62831998004934,0.000285271560683855,0.0263734567206766,"ENSG00000143556","Upregulated",1.57883294429344
22.7047336589736,-2.46224260056291,0.678639673078545,-3.6282031514505,0.000285400653394323,0.0263734567206766,"ENSG00000289942","Downregulated",1.57883294429344
9038.63427358485,0.401503329853252,0.11158510380827,3.598180367723,0.000320451361799381,0.0294329720489068,"ENSG00000117525","Not significant",1.53116588199586
23.6205657251713,1.87010579605424,0.520442527921674,3.59329934761921,0.000326517107231256,0.0298094383137933,"ENSG00000125735","Upregulated",1.52564620711122
2685.73427610972,0.409479496043934,0.114314689854295,3.58203741414036,0.000340924951158672,0.0308959123530163,"ENSG00000163814","Not significant",1.51009897559004
80.3812683120354,-1.26527978674706,0.353347482408387,-3.58083713551039,0.000342495102296717,0.0308959123530163,"ENSG00000145824","Downregulated",1.51009897559004
3691.94235348571,0.442852447582609,0.124021009145535,3.57078571311199,0.000355911987823517,0.0319162495589669,"ENSG00000167552","Not significant",1.49598814775804
7127.47453996545,0.385190910341799,0.107937346347689,3.56865277288749,0.000358821600089429,0.0319878902903253,"ENSG00000086062","Not significant",1.49501440216297
1531.66629203574,0.43354520716396,0.121586312114521,3.56574025171194,0.000362830599478391,0.0321561271058188,"ENSG00000213859","Not significant",1.49273626333953
20588.3890573763,0.429050911193761,0.120435439994188,3.56249714547866,0.00036734390398005,0.0323668422373119,"ENSG00000196878","Not significant",1.489899669019
49.8508564813785,1.24096009127845,0.349514884970832,3.55052143596691,0.00038446882476067,0.0336799135216645,"ENSG00000137745","Upregulated",1.47262903228854
1245.3989378091,-0.451307957853729,0.127321919460154,-3.54462106577782,0.000393177894092896,0.0342448907182635,"ENSG00000183347","Not significant",1.46540421536534
33.1304598148313,1.49786857386862,0.423404597443205,3.537676687768,0.00040366400743061,0.0349573030434908,"ENSG00000176907","Upregulated",1.45646208057169
1875.42947809294,0.54160530441906,0.153164120867098,3.53611081598552,0.000406064320356368,0.034965368039777,"ENSG00000142627","Not significant",1.4563618960866
21.0604038347889,1.93622208341974,0.548039912922509,3.53299465561647,0.000410880777610885,0.0350993630581524,"ENSG00000232810","Upregulated",1.45470076452676
3675.46698274217,0.454803717714621,0.128870328306339,3.52915774865959,0.000416884549684423,0.0350993630581524,"ENSG00000188229","Not significant",1.45470076452676
188.470549324041,0.744124558505858,0.210778029482635,3.53037060044801,0.000414977949779441,0.0350993630581524,"ENSG00000149289","Not significant",1.45470076452676
1050.34585875541,-0.4868420543551,0.13790201317316,-3.530347695097,0.000415013881361162,0.0350993630581524,"ENSG00000148700","Not significant",1.45470076452676
1185.29233524092,0.462844911105242,0.131307025487356,3.52490591716139,0.000423633220701714,0.0354705053024004,"ENSG00000188549","Not significant",1.45013262465236
462.021958178488,-0.706856715672024,0.201037332313155,-3.51604703235394,0.000438023382537018,0.0361914158671187,"ENSG00000185641","Not significant",1.44139442625216
972.287192161841,-0.63484795046674,0.180492070872192,-3.51731767162382,0.000435931723717839,0.0361914158671187,"ENSG00000149212","Not significant",1.44139442625216
667.135875784384,0.516409436000405,0.146907164869883,3.51520932595624,0.000439407490567458,0.0361914158671187,"ENSG00000161921","Not significant",1.44139442625216
